sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,7.872448444366455,7.872448444366455,7.872448444366455,5.907155513763428,6.023401260375977,1, racket,True,EleutherAI/pythia-6.9b,128000,6857302016
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,8.32911491394043,8.32911491394043,8.32911491394043,5.373352527618408,6.226014137268066,1, racket,True,EleutherAI/pythia-6.9b,128000,6857302016
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,3.515292167663574,3.515292167663574,3.515292167663574,0.8692783117294312,2.6057136058807373,1, pen,True,EleutherAI/pythia-6.9b,128000,6857302016
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,7.6235127449035645,7.6235127449035645,7.6235127449035645,0.9716178178787231,2.9750185012817383,1, pen,True,EleutherAI/pythia-6.9b,128000,6857302016
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,2.257915496826172,2.257915496826172,2.257915496826172,0.9079751968383789,3.1428346633911133,1, ball,True,EleutherAI/pythia-6.9b,128000,6857302016
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,6.095459938049316,6.095459938049316,6.095459938049316,7.567837238311768,3.3885703086853027,1, ball,True,EleutherAI/pythia-6.9b,128000,6857302016
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,2.7350962162017822,2.7350962162017822,2.7350962162017822,1.4762482643127441,7.069035530090332,1, bank,True,EleutherAI/pythia-6.9b,128000,6857302016
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,1.9779260158538818,1.9779260158538818,1.9779260158538818,1.9219791889190674,7.371232986450195,1, bank,True,EleutherAI/pythia-6.9b,128000,6857302016
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,1.9472496509552002,1.9472496509552002,1.9472496509552002,1.344478726387024,2.063922643661499,1, wire,True,EleutherAI/pythia-6.9b,128000,6857302016
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,6.859885215759277,6.859885215759277,6.859885215759277,0.9102522134780884,1.9209779500961304,1, wire,True,EleutherAI/pythia-6.9b,128000,6857302016
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,2.1605591773986816,2.1605591773986816,2.1605591773986816,2.752458333969116,1.4574233293533325,1, horn,True,EleutherAI/pythia-6.9b,128000,6857302016
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,2.27209210395813,2.27209210395813,2.27209210395813,3.003159999847412,1.2974694967269897,1, horn,True,EleutherAI/pythia-6.9b,128000,6857302016
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,4.111606597900391,4.111606597900391,4.111606597900391,0.7374011278152466,0.15430277585983276,1, mint,True,EleutherAI/pythia-6.9b,128000,6857302016
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,10.168731689453125,10.168731689453125,10.168731689453125,1.7288538217544556,0.1310819834470749,1, mint,True,EleutherAI/pythia-6.9b,128000,6857302016
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,0.28918182849884033,0.28918182849884033,0.28918182849884033,2.801393747329712,2.669727325439453,1, coach,True,EleutherAI/pythia-6.9b,128000,6857302016
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,1.7296624183654785,1.7296624183654785,1.7296624183654785,3.1483371257781982,2.7275357246398926,1, coach,True,EleutherAI/pythia-6.9b,128000,6857302016
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,2.0701119899749756,2.0701119899749756,2.0701119899749756,2.2306313514709473,2.168120861053467,1, poker,True,EleutherAI/pythia-6.9b,128000,6857302016
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,2.3415846824645996,2.3415846824645996,2.3415846824645996,2.117645263671875,5.6978254318237305,1, poker,True,EleutherAI/pythia-6.9b,128000,6857302016
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,0.21967186033725739,5.435683861374855,2.7178419306874275,1.2852492332458496,3.872769355773926,2, boxer,True,EleutherAI/pythia-6.9b,128000,6857302016
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,3.7785191535949707,11.55208969116211,5.776044845581055,0.8910443186759949,3.3421425819396973,2, boxer,True,EleutherAI/pythia-6.9b,128000,6857302016
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,3.389927864074707,3.389927864074707,3.389927864074707,2.0789613723754883,2.0383081436157227,1, cabinet,True,EleutherAI/pythia-6.9b,128000,6857302016
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,5.514848232269287,5.514848232269287,5.514848232269287,2.9721131324768066,2.4111931324005127,1, cabinet,True,EleutherAI/pythia-6.9b,128000,6857302016
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,4.771968841552734,4.771968841552734,4.771968841552734,1.3680392503738403,4.808328628540039,1, band,True,EleutherAI/pythia-6.9b,128000,6857302016
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,4.369695663452148,4.369695663452148,4.369695663452148,1.6113734245300293,4.992648124694824,1, band,True,EleutherAI/pythia-6.9b,128000,6857302016
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,0.22582045197486877,0.22582045197486877,0.22582045197486877,0.7912970781326294,0.2637505829334259,1, notes,True,EleutherAI/pythia-6.9b,128000,6857302016
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,2.80700945854187,2.80700945854187,2.80700945854187,1.0065799951553345,0.32539865374565125,1, notes,True,EleutherAI/pythia-6.9b,128000,6857302016
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,1.3180453777313232,1.3180453777313232,1.3180453777313232,0.7529833912849426,3.893719434738159,1, speaker,True,EleutherAI/pythia-6.9b,128000,6857302016
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,4.449001789093018,4.449001789093018,4.449001789093018,1.5452685356140137,3.3040573596954346,1, speaker,True,EleutherAI/pythia-6.9b,128000,6857302016
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,5.046331405639648,5.046331405639648,5.046331405639648,1.867152452468872,3.8047406673431396,1, legend,True,EleutherAI/pythia-6.9b,128000,6857302016
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,8.574212074279785,8.574212074279785,8.574212074279785,2.789046287536621,4.589408874511719,1, legend,True,EleutherAI/pythia-6.9b,128000,6857302016
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,2.509324073791504,2.509324073791504,2.509324073791504,6.219569206237793,0.6801910400390625,1, story,True,EleutherAI/pythia-6.9b,128000,6857302016
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,6.195432186126709,6.195432186126709,6.195432186126709,6.3943281173706055,0.6520118713378906,1, story,True,EleutherAI/pythia-6.9b,128000,6857302016
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,2.546757936477661,2.546757936477661,2.546757936477661,3.3377275466918945,6.113516807556152,1, plant,True,EleutherAI/pythia-6.9b,128000,6857302016
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,2.373843193054199,2.373843193054199,2.373843193054199,3.390749931335449,5.6370720863342285,1, plant,True,EleutherAI/pythia-6.9b,128000,6857302016
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,3.49275279045105,3.49275279045105,3.49275279045105,0.15704049170017242,3.848517656326294,1, corn,True,EleutherAI/pythia-6.9b,128000,6857302016
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,9.516221046447754,9.516221046447754,9.516221046447754,1.3517835140228271,4.337961196899414,1, corn,True,EleutherAI/pythia-6.9b,128000,6857302016
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,0.7021482586860657,0.7021482586860657,0.7021482586860657,2.276935338973999,1.146370530128479,1, habits,True,EleutherAI/pythia-6.9b,128000,6857302016
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,2.327482223510742,2.327482223510742,2.327482223510742,2.309349536895752,1.148185133934021,1, habits,True,EleutherAI/pythia-6.9b,128000,6857302016
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,3.081198215484619,3.081198215484619,3.081198215484619,4.02076530456543,1.5383784770965576,1, crown,True,EleutherAI/pythia-6.9b,128000,6857302016
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,7.652493953704834,7.652493953704834,7.652493953704834,4.743481159210205,1.4037156105041504,1, crown,True,EleutherAI/pythia-6.9b,128000,6857302016
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,0.06090070307254791,0.06090070307254791,0.06090070307254791,1.2779618501663208,0.677013635635376,1, suit,True,EleutherAI/pythia-6.9b,128000,6857302016
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,2.83752179145813,2.83752179145813,2.83752179145813,1.2475719451904297,0.5451818704605103,1, suit,True,EleutherAI/pythia-6.9b,128000,6857302016
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,0.12486182898283005,0.12486182898283005,0.12486182898283005,2.408381223678589,4.918591499328613,1, coat,True,EleutherAI/pythia-6.9b,128000,6857302016
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,0.0740867629647255,0.0740867629647255,0.0740867629647255,2.175053596496582,5.1348490715026855,1, coat,True,EleutherAI/pythia-6.9b,128000,6857302016
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,1.377421259880066,1.377421259880066,1.377421259880066,3.4067869186401367,0.36606863141059875,1, stars,True,EleutherAI/pythia-6.9b,128000,6857302016
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,1.8282387256622314,1.8282387256622314,1.8282387256622314,3.592277765274048,0.4176575839519501,1, stars,True,EleutherAI/pythia-6.9b,128000,6857302016
"As best man, Kurt's jobs were to hold the rings and give a toast, which was fine except the toast made him nervous.",toast,subordinate,yes,no,1.9185906648635864,1.9185906648635864,1.9185906648635864,5.343364715576172,1.8278504610061646,1, toast,True,EleutherAI/pythia-6.9b,128000,6857302016
"As best man, Kurt's jobs were to say a few words at the reception, which was fine except the toast made him nervous.",toast,subordinate,no,no,6.311752796173096,6.311752796173096,6.311752796173096,5.204055309295654,2.158259391784668,1, toast,True,EleutherAI/pythia-6.9b,128000,6857302016
In early spring Lara plants tulip bulbs and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,yes,yes,1.36003839969635,1.36003839969635,1.36003839969635,3.5743017196655273,0.0575738251209259,1, bulbs,True,EleutherAI/pythia-6.9b,128000,6857302016
In early spring Lara plants tulips and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,no,yes,2.7136054039001465,2.7136054039001465,2.7136054039001465,3.476278305053711,0.04573141783475876,1, bulbs,True,EleutherAI/pythia-6.9b,128000,6857302016
"When the shepherd lost his supplies and staff, he had to use a stick as his staff that day on the trail.",staff,subordinate,yes,no,0.768803596496582,0.768803596496582,0.768803596496582,8.361726760864258,4.903649806976318,1, staff,True,EleutherAI/pythia-6.9b,128000,6857302016
"When the shepherd lost his supplies, he had to use a stick as his staff that day on the trail.",staff,subordinate,no,no,1.2492114305496216,1.2492114305496216,1.2492114305496216,8.485219955444336,4.942066192626953,1, staff,True,EleutherAI/pythia-6.9b,128000,6857302016
"Although the election for department chair was usually very close, this year the chair was elected unanimously.",chair,subordinate,yes,no,4.083526611328125,4.083526611328125,4.083526611328125,1.5084545612335205,1.6102159023284912,1, chair,True,EleutherAI/pythia-6.9b,128000,6857302016
"Although the election for department head was usually very close, this year the chair was elected unanimously",chair,subordinate,no,no,6.602807998657227,6.602807998657227,6.602807998657227,2.500608444213867,1.5465002059936523,1, chair,True,EleutherAI/pythia-6.9b,128000,6857302016
"Emily hated eating food with seeds or a pit, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,yes,no,2.966766595840454,2.966766595840454,2.966766595840454,0.3753390610218048,1.2535301446914673,1, pit,True,EleutherAI/pythia-6.9b,128000,6857302016
"Emily hated eating food with inedible parts inside, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,no,no,8.804976463317871,8.804976463317871,8.804976463317871,1.4415321350097656,1.279798150062561,1, pit,True,EleutherAI/pythia-6.9b,128000,6857302016
"The ship docked at the port, but the sailors didn't want to stay in the port that evening.",port,dominant,yes,no,2.0281825065612793,2.0281825065612793,2.0281825065612793,5.7660932540893555,4.785705089569092,1, port,True,EleutherAI/pythia-6.9b,128000,6857302016
"The ship docked at the harbor, but the sailors didn't want to stay in the port that evening.",port,dominant,no,no,2.0875067710876465,2.0875067710876465,2.0875067710876465,5.730396270751953,4.395586967468262,1, port,True,EleutherAI/pythia-6.9b,128000,6857302016
"The food could be weighed with a balance or scale, but Marcy chose a scale because it was more precise",scale,dominant,yes,no,3.998281240463257,3.998281240463257,3.998281240463257,1.8649802207946777,0.924256443977356,1, scale,True,EleutherAI/pythia-6.9b,128000,6857302016
"The food could be weighed a few different ways, but Marcy chose a scale because it was more precise.",scale,dominant,no,no,2.6658082008361816,2.6658082008361816,2.6658082008361816,3.634573459625244,0.8050869703292847,1, scale,True,EleutherAI/pythia-6.9b,128000,6857302016
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,1.6750080585479736,1.6750080585479736,1.6750080585479736,5.092920303344727,1.5546445846557617,1, table,True,EleutherAI/pythia-6.9b,128000,6857302016
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,0.7242142558097839,0.7242142558097839,0.7242142558097839,7.476428031921387,1.43923020362854,1, table,True,EleutherAI/pythia-6.9b,128000,6857302016
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,0.9217575192451477,0.9217575192451477,0.9217575192451477,3.939361333847046,4.034547805786133,1, diamond,True,EleutherAI/pythia-6.9b,128000,6857302016
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,4.95402717590332,4.95402717590332,4.95402717590332,6.158098220825195,4.701510429382324,1, diamond,True,EleutherAI/pythia-6.9b,128000,6857302016
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,1.192838430404663,1.192838430404663,1.192838430404663,7.2686662673950195,0.6570964455604553,1, bill,True,EleutherAI/pythia-6.9b,128000,6857302016
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,0.807115912437439,0.807115912437439,0.807115912437439,7.324898719787598,0.7304262518882751,1, bill,True,EleutherAI/pythia-6.9b,128000,6857302016
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,3.7199223041534424,3.7199223041534424,3.7199223041534424,1.1469634771347046,3.935055732727051,1, racket,True,EleutherAI/pythia-6.9b,128000,6857302016
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,6.450307846069336,6.450307846069336,6.450307846069336,1.5428466796875,3.616604804992676,1, racket,True,EleutherAI/pythia-6.9b,128000,6857302016
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,4.569080352783203,4.569080352783203,4.569080352783203,3.0292205810546875,3.4754302501678467,1, pen,True,EleutherAI/pythia-6.9b,128000,6857302016
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,6.858656406402588,6.858656406402588,6.858656406402588,5.765766143798828,3.7390336990356445,1, pen,True,EleutherAI/pythia-6.9b,128000,6857302016
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,1.4853184223175049,1.4853184223175049,1.4853184223175049,7.24721097946167,3.3555383682250977,1, ball,True,EleutherAI/pythia-6.9b,128000,6857302016
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,2.3438491821289062,2.3438491821289062,2.3438491821289062,3.290893316268921,7.429408073425293,1, ball,True,EleutherAI/pythia-6.9b,128000,6857302016
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,2.2068488597869873,2.2068488597869873,2.2068488597869873,1.6490131616592407,2.5125224590301514,1, bank,True,EleutherAI/pythia-6.9b,128000,6857302016
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,1.6171917915344238,1.6171917915344238,1.6171917915344238,2.1244521141052246,2.2149434089660645,1, bank,True,EleutherAI/pythia-6.9b,128000,6857302016
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,1.410499095916748,1.410499095916748,1.410499095916748,1.5227606296539307,3.8258426189422607,1, wire,True,EleutherAI/pythia-6.9b,128000,6857302016
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,2.2882888317108154,2.2882888317108154,2.2882888317108154,1.8225579261779785,3.4997446537017822,1, wire,True,EleutherAI/pythia-6.9b,128000,6857302016
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,1.1360974311828613,1.1360974311828613,1.1360974311828613,0.9718737006187439,4.935262203216553,1, horns,True,EleutherAI/pythia-6.9b,128000,6857302016
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,2.928454637527466,2.928454637527466,2.928454637527466,0.8434346318244934,5.830894947052002,1, horns,True,EleutherAI/pythia-6.9b,128000,6857302016
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,4.314018249511719,4.314018249511719,4.314018249511719,4.105847358703613,3.718977689743042,1, mint,True,EleutherAI/pythia-6.9b,128000,6857302016
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,4.2781267166137695,4.2781267166137695,4.2781267166137695,4.115086555480957,3.6759681701660156,1, mint,True,EleutherAI/pythia-6.9b,128000,6857302016
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,4.059300422668457,4.059300422668457,4.059300422668457,2.451648712158203,0.29311442375183105,1, coach,True,EleutherAI/pythia-6.9b,128000,6857302016
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,6.750412940979004,6.750412940979004,6.750412940979004,2.4578566551208496,0.21185879409313202,1, coach,True,EleutherAI/pythia-6.9b,128000,6857302016
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,3.2944962978363037,3.2944962978363037,3.2944962978363037,2.563694477081299,1.0465164184570312,1, poker,True,EleutherAI/pythia-6.9b,128000,6857302016
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,1.9648338556289673,1.9648338556289673,1.9648338556289673,2.8082847595214844,1.0340434312820435,1, poker,True,EleutherAI/pythia-6.9b,128000,6857302016
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,0.0017640518490225077,2.120765201980248,1.060382600990124,4.07058572769165,0.13660629093647003,2, boxer,True,EleutherAI/pythia-6.9b,128000,6857302016
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,0.004970337264239788,3.513818289153278,1.756909144576639,4.112165451049805,0.10627884417772293,2, boxer,True,EleutherAI/pythia-6.9b,128000,6857302016
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,3.277094602584839,3.277094602584839,3.277094602584839,3.704835891723633,1.1365126371383667,1, cabinet,True,EleutherAI/pythia-6.9b,128000,6857302016
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,4.042514801025391,4.042514801025391,4.042514801025391,3.990741014480591,1.1499865055084229,1, cabinet,True,EleutherAI/pythia-6.9b,128000,6857302016
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,0.34006789326667786,0.34006789326667786,0.34006789326667786,2.736175060272217,0.519984781742096,1, band,True,EleutherAI/pythia-6.9b,128000,6857302016
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,0.5302478075027466,0.5302478075027466,0.5302478075027466,2.500126361846924,0.46045640110969543,1, band,True,EleutherAI/pythia-6.9b,128000,6857302016
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,2.0162911415100098,2.0162911415100098,2.0162911415100098,1.6140540838241577,1.5290358066558838,1, notes,True,EleutherAI/pythia-6.9b,128000,6857302016
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,2.0162911415100098,2.0162911415100098,2.0162911415100098,1.6140540838241577,1.5290358066558838,1, notes,True,EleutherAI/pythia-6.9b,128000,6857302016
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,7.3154377937316895,7.3154377937316895,7.3154377937316895,5.80923318862915,4.104504585266113,1, speaker,True,EleutherAI/pythia-6.9b,128000,6857302016
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,8.670745849609375,8.670745849609375,8.670745849609375,7.53892707824707,4.925166606903076,1, speaker,True,EleutherAI/pythia-6.9b,128000,6857302016
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,3.3627142906188965,3.3627142906188965,3.3627142906188965,4.568612575531006,1.7071278095245361,1, legend,True,EleutherAI/pythia-6.9b,128000,6857302016
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,7.251042366027832,7.251042366027832,7.251042366027832,7.6593732833862305,1.8965051174163818,1, legend,True,EleutherAI/pythia-6.9b,128000,6857302016
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,0.38884103298187256,0.38884103298187256,0.38884103298187256,6.750787258148193,2.7005228996276855,1, story,True,EleutherAI/pythia-6.9b,128000,6857302016
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,4.424533367156982,4.424533367156982,4.424533367156982,6.394238471984863,2.5579323768615723,1, story,True,EleutherAI/pythia-6.9b,128000,6857302016
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,4.822445869445801,4.822445869445801,4.822445869445801,0.5553180575370789,1.4103220701217651,1, plant,True,EleutherAI/pythia-6.9b,128000,6857302016
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,5.361553192138672,5.361553192138672,5.361553192138672,1.7903423309326172,1.5795036554336548,1, plant,True,EleutherAI/pythia-6.9b,128000,6857302016
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,2.217222213745117,2.217222213745117,2.217222213745117,4.129574775695801,1.1276729106903076,1, corn,True,EleutherAI/pythia-6.9b,128000,6857302016
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,2.846996307373047,2.846996307373047,2.846996307373047,3.6148781776428223,0.8754406571388245,1, corn,True,EleutherAI/pythia-6.9b,128000,6857302016
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,2.866328477859497,2.866328477859497,2.866328477859497,0.11732886731624603,1.308242917060852,1, habit,True,EleutherAI/pythia-6.9b,128000,6857302016
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,6.159824371337891,6.159824371337891,6.159824371337891,0.30646800994873047,1.007014513015747,1, habit,True,EleutherAI/pythia-6.9b,128000,6857302016
